timestamps,Fz,F3,C4,Cz,Pz,P3,O2,O1,Marker
14417.437,-15332.246,-13795.497,-9436.906,-13244.102,-1080.126,-15768.642,-7807.934,-5454.384,0
14417.495,-15331.419,-13796.413,-9437.778,-13249.041,-1080.684,-15771.033,-7806.838,-5452.351,0
14417.495,-15329.318,-13796.257,-9436.616,-13251.433,-1081.869,-15771.972,-7805.318,-5450.741,0
14417.495,-15327.352,-13792.188,-9433.420,-13246.583,-1084.529,-15770.140,-7807.375,-5453.267,0
14417.495,-15323.060,-13786.802,-9429.396,-13238.290,-1084.060,-15766.675,-7809.923,-5460.576,0
14417.495,-15324.110,-13787.360,-9432.012,-13239.542,-1082.294,-15766.607,-7810.974,-5458.072,0
14417.495,-15325.898,-13790.378,-9436.906,-13246.762,-1082.942,-15771.727,-7813.812,-5457.983,0
14417.495,-15323.708,-13789.573,-9436.325,-13248.885,-1083.702,-15775.481,-7813.544,-5460.755,0
14417.495,-15319.707,-13786.936,-9430.290,-13242.067,-1084.663,-15774.476,-7814.975,-5466.119,0
14417.495,-15318.991,-13786.131,-9429.083,-13237.150,-1085.758,-15773.738,-7819.177,-5471.506,0
14417.495,-15319.640,-13786.042,-9430.156,-13239.542,-1084.954,-15774.900,-7818.729,-5472.959,0
14417.496,-15323.663,-13790.400,-9433.241,-13246.940,-1084.551,-15779.236,-7816.763,-5468.287,0
14417.496,-15326.301,-13795.877,-9433.509,-13250.203,-1083.031,-15780.645,-7814.885,-5467.192,0
14417.496,-15326.837,-13795.877,-9431.318,-13246.158,-1082.719,-15778.007,-7817.835,-5471.841,0
14417.496,-15326.748,-13793.619,-9429.553,-13240.391,-1081.735,-15772.263,-7819.825,-5469.293,0
14417.496,-15327.731,-13792.613,-9431.632,-13243.387,-1080.617,-15772.509,-7819.847,-5471.796,0
14417.555,-15328.938,-13795.027,-9434.627,-13249.689,-1079.120,-15773.895,-7816.427,-5467.572,0
14417.555,-15329.743,-13797.776,-9436.884,-13252.931,-1079.321,-15774.386,-7812.337,-5462.744,0
14417.555,-15325.116,-13792.457,-9434.247,-13246.337,-1077.935,-15768.016,-7812.225,-5455.994,0
14417.556,-15320.534,-13785.349,-9431.252,-13239.653,-1078.852,-15764.238,-7814.907,-5459.816,0
14417.556,-15318.500,-13785.260,-9431.899,-13241.017,-1079.992,-15767.122,-7814.438,-5461.067,0
14417.556,-15319.685,-13787.539,-9435.610,-13248.147,-1083.009,-15773.425,-7814.103,-5456.128,0
14417.556,-15319.126,-13788.769,-9435.118,-13250.360,-1083.858,-15774.944,-7809.811,-5454.384,0
14417.556,-15317.360,-13782.801,-9432.123,-13245.465,-1084.574,-15771.815,-7809.409,-5458.788,0
14417.556,-15314.432,-13776.118,-9427.385,-13238.245,-1084.551,-15768.128,-7811.443,-5460.330,0
14417.557,-15313.091,-13775.134,-9427.430,-13239.854,-1084.529,-15768.307,-7809.610,-5454.966,0
14417.557,-15313.471,-13776.989,-9428.323,-13245.621,-1083.836,-15770.362,-7803.642,-5453.893,0
14417.557,-15314.789,-13779.738,-9430.290,-13249.801,-1085.088,-15773.022,-7802.078,-5452.417,0
14417.557,-15314.253,-13778.442,-9427.720,-13244.772,-1085.401,-15769.312,-7803.799,-5451.412,0
14417.557,-15311.906,-13774.396,-9424.658,-13239.520,-1085.602,-15765.557,-7807.688,-5453.245,0
14417.557,-15314.990,-13777.928,-9427.161,-13243.207,-1083.926,-15767.412,-7807.107,-5452.082,0
14417.614,-15320.311,-13784.656,-9431.453,-13250.092,-1082.428,-15772.285,-7803.016,-5446.360,0
14417.615,-15323.328,-13788.657,-9432.392,-13253.132,-1082.003,-15776.353,-7802.704,-5450.831,0
14417.615,-15323.507,-13786.757,-9429.128,-13247.745,-1082.987,-15772.978,-7805.855,-5457.178,0
14417.615,-15321.942,-13783.047,-9426.759,-13241.441,-1083.031,-15768.508,-7809.163,-5461.582,0
14417.615,-15324.624,-13784.924,-9430.514,-13244.906,-1082.271,-15768.910,-7809.521,-5462.409,0
14417.615,-15328.401,-13790.937,-9434.939,-13250.763,-1080.975,-15771.838,-7808.336,-5456.463,0
14417.615,-15330.838,-13794.089,-9436.370,-13254.450,-1080.819,-15775.079,-7809.096,-5458.944,0
14417.616,-15331.710,-13794.356,-9434.984,-13252.014,-1083.456,-15774.811,-7812.426,-5466.544,0
14417.616,-15330.189,-13792.613,-9432.950,-13245.845,-1082.875,-15770.854,-7814.662,-5468.980,0
14417.616,-15329.988,-13789.573,-9435.543,-13246.091,-1079.366,-15769.804,-7816.070,-5466.477,0
14417.616,-15332.447,-13793.574,-9440.281,-13253.668,-1079.589,-15775.213,-7815.399,-5466.208,0
14417.616,-15333.274,-13794.178,-9441.802,-13257.379,-1079.768,-15776.890,-7813.097,-5461.224,0
14417.616,-15331.531,-13790.312,-9438.650,-13251.991,-1080.886,-15772.419,-7812.807,-5459.212,0
14417.616,-15330.033,-13787.383,-9436.728,-13244.906,-1082.026,-15768.105,-7813.298,-5460.084,0
14417.617,-15331.308,-13789.193,-9439.901,-13247.164,-1083.680,-15772.374,-7814.595,-5464.800,0
14417.674,-15330.078,-13791.339,-9439.254,-13250.718,-1082.719,-15776.845,-7811.152,-5461.560,0
14417.674,-15330.480,-13793.932,-9438.852,-13253.713,-1085.468,-15781.137,-7811.152,-5465.158,0
14417.674,-15329.698,-13792.993,-9434.917,-13247.924,-1085.512,-15777.180,-7810.728,-5462.923,0
14417.674,-15326.993,-13787.785,-9430.916,-13240.570,-1084.864,-15773.201,-7814.863,-5466.834,0
14417.675,-15324.915,-13785.595,-9432.012,-13243.006,-1086.541,-15776.554,-7815.936,-5471.953,0
14417.675,-15326.166,-13787.539,-9434.693,-13249.466,-1086.317,-15778.990,-7809.945,-5462.744,0
14417.675,-15327.798,-13788.366,-9435.342,-13252.752,-1086.161,-15778.968,-7807.107,-5458.095,0
14417.675,-15328.469,-13788.724,-9434.135,-13247.901,-1085.557,-15775.861,-7808.626,-5459.101,0
14417.675,-15328.134,-13788.680,-9432.615,-13241.889,-1085.423,-15772.509,-7812.516,-5459.883,0
14417.675,-15328.603,-13791.540,-9435.342,-13245.644,-1085.535,-15777.068,-7813.745,-5462.118,0
14417.675,-15329.296,-13792.188,-9437.957,-13252.506,-1086.049,-15781.695,-7814.282,-5461.582,0
14417.675,-15330.436,-13793.730,-9438.672,-13255.232,-1086.898,-15783.707,-7815.042,-5465.605,0
14417.675,-15328.982,-13791.965,-9435.588,-13248.996,-1085.870,-15778.588,-7812.314,-5462.856,0
14417.675,-15327.396,-13787.584,-9435.118,-13244.280,-1084.976,-15774.162,-7817.433,-5462.498,0
14417.675,-15328.961,-13789.283,-9437.711,-13247.544,-1084.037,-15776.241,-7821.457,-5466.275,0
14417.734,-15330.704,-13793.172,-9438.985,-13253.109,-1082.048,-15780.555,-7823.222,-5469.673,0
14417.735,-15331.665,-13795.631,-9440.080,-13255.791,-1082.294,-15783.617,-7823.334,-5471.863,0
14417.735,-15331.866,-13798.335,-9439.097,-13252.036,-1084.440,-15782.276,-7825.391,-5470.612,0
14417.735,-15328.312,-13792.926,-9434.426,-13243.476,-1083.300,-15775.995,-7827.044,-5473.115,0
14417.735,-15330.101,-13792.457,-9436.840,-13246.448,-1083.121,-15776.800,-7826.307,-5477.541,0
14417.735,-15331.308,-13793.262,-9438.024,-13252.327,-1080.752,-15777.962,-7819.132,-5468.868,0
14417.736,-15329.631,-13792.100,-9439.142,-13254.294,-1080.394,-15777.448,-7815.891,-5464.778,0
14417.736,-15327.083,-13787.383,-9436.996,-13248.639,-1081.221,-15771.928,-7815.220,-5460.777,0
14417.736,-15327.172,-13783.517,-9437.711,-13244.258,-1082.450,-15769.021,-7817.791,-5458.430,0
14417.736,-15327.754,-13784.343,-9440.349,-13246.337,-1082.853,-15773.246,-7820.965,-5463.325,0
14417.736,-15329.273,-13787.986,-9441.354,-13252.260,-1083.657,-15778.723,-7819.221,-5465.381,0
14417.736,-15329.005,-13791.228,-9438.807,-13253.378,-1082.942,-15780.108,-7816.338,-5464.510,0
14417.737,-15327.262,-13787.785,-9435.476,-13247.856,-1083.814,-15777.560,-7817.389,-5466.723,0
14417.737,-15324.400,-13782.511,-9432.213,-13241.688,-1084.037,-15773.716,-7819.445,-5467.795,0
14417.737,-15324.155,-13781.146,-9433.308,-13243.722,-1082.249,-15772.776,-7818.059,-5463.437,0
14417.795,-15325.563,-13782.354,-9437.912,-13250.718,-1081.802,-15777.023,-7814.662,-5457.357,0
14417.795,-15324.558,-13779.828,-9438.047,-13253.534,-1081.534,-15779.348,-7809.588,-5457.804,0
14417.795,-15324.400,-13781.103,-9435.230,-13248.907,-1082.629,-15777.001,-7811.041,-5459.771,0
14417.795,-15327.083,-13787.159,-9433.755,-13243.722,-1082.070,-15775.280,-7816.539,-5466.030,0
14417.796,-15326.971,-13787.920,-9435.834,-13245.778,-1080.372,-15776.286,-7817.165,-5462.677,0
14417.796,-15327.709,-13790.624,-9438.270,-13251.947,-1080.327,-15782.008,-7815.489,-5460.353,0
14417.796,-15328.357,-13794.491,-9438.292,-13254.719,-1081.087,-15785.674,-7815.042,-5464.130,0
14417.796,-15327.754,-13792.636,-9436.660,-13250.092,-1082.517,-15782.500,-7817.143,-5464.309,0
14417.796,-15325.049,-13788.031,-9434.582,-13243.453,-1082.540,-15778.364,-7820.473,-5463.973,0
14417.796,-15326.726,-13791.898,-9438.002,-13246.918,-1084.104,-15782.410,-7825.771,-5470.522,0
14417.797,-15326.435,-13793.843,-9438.807,-13251.209,-1081.288,-15785.853,-7823.893,-5470.478,0
14417.797,-15326.233,-13793.418,-9437.711,-13253.668,-1081.333,-15787.104,-7821.591,-5465.627,0
14417.797,-15324.021,-13789.573,-9435.342,-13249.556,-1084.149,-15785.450,-7822.820,-5466.723,0
14417.797,-15322.009,-13787.093,-9433.777,-13243.387,-1085.423,-15782.768,-7827.201,-5473.182,0
14417.797,-15324.579,-13791.250,-9438.717,-13247.029,-1086.831,-15786.501,-7830.419,-5474.881,0
14417.855,-15327.418,-13796.927,-9442.539,-13252.595,-1087.099,-15793.631,-7830.911,-5481.453,0
14417.855,-15328.514,-13799.229,-9442.629,-13255.300,-1088.619,-15796.291,-7829.615,-5480.246,0
14417.855,-15325.451,-13796.659,-9438.918,-13249.153,-1088.999,-15792.155,-7832.767,-5479.352,0
14417.856,-15323.552,-13794.200,-9436.571,-13242.895,-1089.290,-15787.752,-7836.320,-5478.390,0
14417.856,-15323.686,-13794.871,-9437.465,-13243.900,-1087.055,-15785.383,-7833.325,-5470.835,0
14417.856,-15324.893,-13799.274,-9437.801,-13250.137,-1086.161,-15788.088,-7828.609,-5469.919,0
14417.856,-15326.323,-13802.627,-9438.404,-13252.997,-1087.144,-15789.741,-7825.614,-5469.651,0
14417.856,-15326.792,-13801.375,-9437.085,-13248.438,-1090.452,-15789.607,-7830.554,-5474.993,0
14417.856,-15322.657,-13793.239,-9432.525,-13240.704,-1089.849,-15785.227,-7833.370,-5480.737,0
14417.857,-15322.546,-13792.322,-9433.241,-13243.498,-1086.384,-15784.153,-7826.888,-5476.312,0
14417.857,-15325.071,-13795.988,-9436.840,-13251.589,-1085.200,-15787.730,-7824.049,-5472.176,0
14417.857,-15324.155,-13796.524,-9435.968,-13253.288,-1084.373,-15788.468,-7823.356,-5473.160,0
14417.857,-15321.741,-13794.290,-9433.129,-13248.304,-1084.618,-15784.958,-7825.458,-5477.429,0
14417.857,-15321.540,-13792.546,-9432.570,-13243.833,-1083.411,-15779.125,-7827.782,-5477.563,0
14417.858,-15322.702,-13793.328,-9433.732,-13245.621,-1081.914,-15779.393,-7827.894,-5479.329,0
14417.915,-15326.188,-13798.022,-9437.532,-13253.198,-1082.607,-15784.646,-7825.547,-5472.244,0
14417.915,-15327.865,-13799.878,-9438.605,-13257.021,-1084.663,-15788.110,-7824.497,-5473.070,0
14417.915,-15324.646,-13792.993,-9435.655,-13250.919,-1084.127,-15782.656,-7823.647,-5469.427,0
14417.916,-15320.758,-13785.014,-9432.816,-13243.811,-1082.182,-15775.347,-7824.787,-5466.968,0
14417.916,-15323.328,-13786.243,-9435.588,-13247.119,-1081.713,-15778.074,-7826.530,-5467.147,0
14417.916,-15326.792,-13790.714,-9439.723,-13253.378,-1082.271,-15783.841,-7827.983,-5467.482,0
14417.916,-15327.016,-13792.412,-9440.416,-13254.518,-1082.763,-15785.719,-7828.050,-5464.309,0
14417.916,-15323.753,-13788.210,-9437.264,-13248.058,-1084.998,-15783.215,-7831.224,-5474.546,0
14417.916,-15321.093,-13784.589,-9434.806,-13241.486,-1084.998,-15778.901,-7832.521,-5478.569,0
14417.916,-15323.417,-13784.790,-9438.382,-13244.974,-1083.948,-15778.499,-7831.515,-5469.047,0
14417.916,-15328.312,-13789.261,-9443.590,-13253.869,-1085.311,-15784.958,-7831.135,-5471.238,0
14417.916,-15328.245,-13789.641,-9442.740,-13255.791,-1084.305,-15785.338,-7828.386,-5468.488,0
14417.917,-15325.094,-13785.416,-9438.628,-13249.823,-1085.423,-15782.544,-7831.135,-5472.199,0
14417.917,-15320.802,-13779.292,-9435.096,-13242.738,-1086.630,-15779.706,-7834.644,-5478.100,0
14417.917,-15320.132,-13780.007,-9437.510,-13244.861,-1086.094,-15779.438,-7833.415,-5473.316,0
14417.976,-15320.847,-13783.919,-9439.857,-13250.829,-1085.021,-15782.611,-7827.447,-5471.126,0
14417.976,-15321.450,-13784.857,-9439.656,-13253.512,-1085.334,-15785.316,-7822.775,-5469.114,0
14417.976,-15321.204,-13785.104,-9437.867,-13249.310,-1086.317,-15781.940,-7826.843,-5461.112,0
14417.976,-15319.260,-13782.265,-9436.526,-13242.984,-1085.937,-15777.337,-7829.436,-5464.957,0
14417.976,-15322.926,-13784.812,-9440.304,-13248.259,-1086.831,-15780.600,-7829.682,-5469.561,0
14417.977,-15326.233,-13787.428,-9443.276,-13254.361,-1085.200,-15783.260,-7824.653,-5467.013,0
14417.977,-15330.101,-13791.607,-9445.043,-13258.094,-1085.445,-15784.892,-7820.808,-5464.756,0
14417.977,-15328.647,-13789.104,-9441.623,-13252.707,-1085.423,-15780.533,-7820.138,-5463.348,0
14417.977,-15330.704,-13788.479,-9442.740,-13247.901,-1083.769,-15776.219,-7823.558,-5464.711,0
14417.977,-15335.219,-13794.066,-9445.288,-13252.148,-1081.355,-15777.113,-7821.479,-5461.626,0
14417.977,-15336.604,-13798.090,-9447.792,-13259.301,-1080.953,-15781.762,-7818.685,-5461.112,0
14417.978,-15335.510,-13798.201,-9446.987,-13259.748,-1081.199,-15783.147,-7816.696,-5464.465,0
14417.978,-15334.325,-13797.799,-9445.668,-13254.741,-1083.479,-15781.583,-7823.043,-5468.399,0
14417.978,-15331.017,-13795.273,-9445.043,-13248.862,-1085.132,-15780.220,-7830.308,-5472.333,0
14417.978,-15330.928,-13793.843,-9445.690,-13250.203,-1084.305,-15780.689,-7828.274,-5466.968,0
14418.035,-15332.157,-13795.787,-9447.725,-13256.439,-1084.976,-15785.875,-7828.944,-5467.862,0
14418.035,-15331.531,-13796.413,-9447.680,-13259.188,-1085.714,-15788.803,-7827.246,-5472.489,0
14418.036,-15327.418,-13792.233,-9443.456,-13252.931,-1084.529,-15782.566,-7825.256,-5470.344,0
14418.036,-15325.295,-13788.769,-9441.131,-13247.343,-1085.490,-15778.789,-7827.693,-5469.963,0
14418.036,-15326.145,-13789.774,-9442.048,-13249.377,-1085.021,-15779.460,-7828.296,-5466.320,0
14418.036,-15327.955,-13792.523,-9444.260,-13255.747,-1087.301,-15786.389,-7829.369,-5473.003,0
14418.036,-15329.095,-13794.715,-9444.685,-13257.736,-1089.111,-15789.474,-7827.804,-5474.702,0
14418.037,-15328.871,-13796.167,-9442.584,-13252.640,-1090.027,-15785.740,-7829.704,-5471.729,0
14418.037,-15326.077,-13792.121,-9439.119,-13245.442,-1089.536,-15782.075,-7833.929,-5477.094,0
14418.037,-15328.134,-13792.502,-9441.868,-13248.862,-1089.737,-15785.405,-7836.343,-5477.876,0
14418.037,-15330.525,-13795.698,-9444.641,-13254.674,-1088.351,-15788.825,-7835.359,-5474.099,0
14418.037,-15331.039,-13797.106,-9445.311,-13257.759,-1088.396,-15790.479,-7831.090,-5473.316,0
14418.038,-15328.760,-13794.401,-9441.868,-13252.394,-1087.390,-15785.294,-7827.067,-5475.328,0
14418.038,-15329.072,-13793.999,-9439.611,-13247.969,-1086.898,-15782.857,-7833.862,-5480.246,0
14418.038,-15332.581,-13801.286,-9442.740,-13252.931,-1087.569,-15786.680,-7837.081,-5479.150,0
14418.095,-15335.196,-13805.331,-9446.004,-13259.167,-1086.161,-15790.390,-7833.258,-5474.121,0
14418.095,-15335.442,-13805.242,-9447.099,-13260.597,-1086.183,-15791.999,-7831.649,-5472.087,0
14418.095,-15332.179,-13799.967,-9442.695,-13253.981,-1087.278,-15788.624,-7834.219,-5476.088,0
14418.095,-15330.101,-13796.436,-9439.074,-13247.119,-1086.563,-15783.595,-7835.046,-5480.022,0
14418.095,-15333.766,-13801.397,-9443.434,-13250.628,-1085.982,-15785.495,-7835.963,-5480.603,0
14418.095,-15336.896,-13805.421,-9448.887,-13257.356,-1085.311,-15788.535,-7833.661,-5477.697,0
14418.095,-15338.751,-13807.566,-9450.765,-13260.329,-1084.775,-15789.921,-7830.017,-5475.216,0
14418.095,-15337.454,-13805.287,-9447.858,-13255.300,-1085.110,-15786.300,-7832.074,-5475.864,0
14418.095,-15335.442,-13801.219,-9445.064,-13248.773,-1084.529,-15781.494,-7834.778,-5480.469,0
14418.095,-15337.633,-13803.029,-9448.104,-13252.104,-1084.328,-15782.857,-7833.549,-5475.842,0
14418.095,-15340.114,-13804.526,-9451.815,-13258.474,-1084.887,-15787.641,-7832.476,-5473.741,0
14418.096,-15339.846,-13804.750,-9451.100,-13260.418,-1085.579,-15789.720,-7830.353,-5475.753,0
14418.096,-15337.343,-13803.074,-9446.495,-13254.719,-1084.887,-15785.249,-7827.335,-5469.651,0
14418.096,-15336.023,-13800.771,-9444.372,-13250.069,-1087.010,-15783.617,-7827.693,-5472.109,0
14418.096,-15333.878,-13799.677,-9444.774,-13252.014,-1087.301,-15785.025,-7826.217,-5475.328,0
14418.155,-15333.274,-13800.660,-9445.803,-13257.915,-1087.345,-15787.484,-7820.987,-5469.494,0
14418.155,-15332.560,-13799.520,-9445.646,-13259.681,-1086.786,-15786.389,-7817.478,-5455.211,0
14418.155,-15332.671,-13799.743,-9444.193,-13254.383,-1088.753,-15783.952,-7824.474,-5455.636,0
14418.156,-15330.056,-13796.078,-9442.450,-13247.655,-1088.776,-15779.370,-7830.531,-5465.426,0
14418.156,-15331.017,-13793.977,-9445.222,-13250.517,-1087.792,-15780.086,-7830.308,-5467.617,0
14418.156,-15334.348,-13797.017,-9447.837,-13257.088,-1086.406,-15782.544,-7825.882,-5465.404,0
14418.156,-15335.510,-13799.207,-9448.060,-13260.194,-1086.786,-15784.824,-7823.021,-5464.823,0
14418.156,-15333.788,-13796.860,-9444.641,-13254.785,-1088.217,-15782.209,-7824.519,-5466.410,0
14418.156,-15333.386,-13793.463,-9442.874,-13249.511,-1088.798,-15779.304,-7827.223,-5471.081,0
14418.157,-15335.152,-13795.497,-9444.931,-13252.059,-1085.937,-15777.001,-7824.809,-5462.967,0
14418.157,-15338.259,-13797.844,-9449.603,-13258.161,-1084.149,-15778.633,-7823.133,-5459.123,0
14418.157,-15340.158,-13798.648,-9451.614,-13261.089,-1084.149,-15780.645,-7823.491,-5462.141,0
14418.157,-15341.634,-13798.156,-9449.289,-13256.998,-1085.043,-15778.789,-7825.480,-5467.416,0
14418.157,-15341.187,-13795.742,-9446.316,-13251.165,-1084.484,-15774.319,-7827.402,-5469.137,0
14418.158,-15341.053,-13795.877,-9447.971,-13254.674,-1083.188,-15774.587,-7825.256,-5466.633,0
14418.215,-15342.707,-13799.900,-9449.021,-13261.379,-1081.131,-15778.275,-7818.797,-5466.007,0
14418.216,-15344.473,-13804.259,-9448.887,-13264.218,-1081.556,-15781.427,-7814.192,-5464.644,0
14418.216,-15341.098,-13800.012,-9445.423,-13258.474,-1082.808,-15777.560,-7816.293,-5458.318,0
14418.216,-15338.080,-13796.569,-9442.293,-13251.835,-1085.803,-15777.136,-7824.698,-5466.723,0
14418.216,-15340.539,-13800.258,-9446.115,-13255.255,-1086.898,-15782.299,-7827.380,-5468.265,0
14418.216,-15339.734,-13801.800,-9447.523,-13258.585,-1084.797,-15787.372,-7825.636,-5473.026,0
14418.217,-15340.874,-13802.515,-9448.686,-13261.469,-1084.015,-15789.965,-7824.876,-5476.021,0
14418.217,-15338.191,-13798.224,-9446.406,-13255.121,-1083.031,-15785.853,-7827.447,-5473.250,0
14418.217,-15337.142,-13794.982,-9446.987,-13250.829,-1083.434,-15782.321,-7831.515,-5469.718,0
14418.217,-15337.565,-13795.943,-9450.027,-13253.064,-1084.238,-15784.354,-7833.303,-5470.209,0
14418.217,-15338.616,-13799.229,-9451.748,-13258.966,-1084.753,-15789.138,-7830.397,-5471.752,0
14418.218,-15337.097,-13797.844,-9449.468,-13260.978,-1085.043,-15791.329,-7825.435,-5472.758,0
14418.218,-15332.201,-13793.820,-9443.635,-13254.003,-1084.976,-15787.127,-7823.759,-5471.707,0
14418.218,-15332.895,-13792.188,-9443.143,-13249.622,-1086.250,-15784.958,-7830.062,-5475.462,0
14418.218,-15332.224,-13791.406,-9443.411,-13250.985,-1084.864,-15785.159,-7831.224,-5474.144,0
14418.276,-15333.431,-13794.938,-9446.429,-13258.742,-1085.445,-15790.636,-7827.492,-5476.289,0
14418.276,-15332.045,-13794.982,-9445.937,-13260.485,-1085.088,-15791.597,-7822.127,-5470.299,0
14418.276,-15329.586,-13791.652,-9442.629,-13255.099,-1085.423,-15786.232,-7824.563,-5467.930,0
14418.276,-15326.412,-13787.271,-9438.068,-13247.365,-1085.088,-15780.242,-7828.498,-5474.322,0
14418.276,-15327.239,-13789.729,-9439.835,-13250.718,-1085.490,-15782.075,-7827.849,-5477.183,0
14418.276,-15330.614,-13794.312,-9442.695,-13258.026,-1084.864,-15785.159,-7826.128,-5471.305,0
14418.276,-15330.525,-13794.826,-9441.689,-13259.613,-1082.070,-15782.790,-7820.652,-5464.018,0
14418.276,-15327.553,-13790.602,-9439.723,-13253.937,-1082.383,-15779.415,-7823.110,-5471.729,0
14418.276,-15325.295,-13786.311,-9439.388,-13247.768,-1082.316,-15775.839,-7826.307,-5476.065,0
14418.276,-15328.134,-13786.198,-9444.886,-13253.132,-1083.747,-15778.230,-7828.050,-5474.144,0
14418.277,-15331.665,-13791.272,-9448.999,-13261.559,-1084.976,-15782.455,-7825.681,-5469.181,0
14418.277,-15330.928,-13792.568,-9447.435,-13261.982,-1084.037,-15783.818,-7822.999,-5465.359,0
14418.277,-15328.200,-13790.333,-9444.171,-13255.858,-1083.858,-15781.137,-7824.809,-5466.924,0
14418.277,-15326.032,-13787.048,-9441.399,-13249.823,-1083.188,-15777.113,-7827.737,-5473.473,0
14418.277,-15328.536,-13787.182,-9445.266,-13253.534,-1083.411,-15779.974,-7830.911,-5477.764,0
14418.336,-15332.269,-13792.479,-9449.558,-13260.307,-1083.523,-15785.897,-7832.006,-5478.882,0
14418.336,-15333.363,-13795.184,-9450.139,-13262.787,-1084.216,-15789.228,-7834.555,-5482.592,0
14418.336,-15331.374,-13794.826,-9446.942,-13257.133,-1085.222,-15787.082,-7836.611,-5484.582,0
14418.337,-15332.224,-13794.312,-9447.345,-13252.215,-1086.027,-15783.729,-7840.657,-5486.593,0
14418.337,-15334.570,-13795.139,-9451.793,-13255.277,-1084.305,-15782.880,-7839.785,-5474.523,0
14418.337,-15337.253,-13800.102,-9455.570,-13262.520,-1084.931,-15788.400,-7837.840,-5473.451,0
14418.337,-15334.348,-13797.240,-9453.425,-13263.659,-1085.378,-15790.993,-7834.689,-5476.378,0
14418.337,-15326.792,-13789.774,-9447.903,-13255.568,-1086.563,-15787.596,-7834.778,-5481.453,0
14418.338,-15324.043,-13788.746,-9445.333,-13249.310,-1087.904,-15784.399,-7837.282,-5482.816,0
14418.338,-15327.865,-13793.016,-9448.999,-13253.802,-1089.201,-15787.887,-7839.807,-5484.247,0
14418.338,-15329.296,-13794.066,-9450.116,-13259.435,-1087.904,-15791.619,-7835.001,-5478.368,0
14418.338,-15328.312,-13792.971,-9448.373,-13261.760,-1089.290,-15794.011,-7833.996,-5477.295,0
14418.338,-15326.770,-13791.183,-9442.896,-13256.216,-1090.787,-15790.971,-7834.465,-5479.172,0
14418.339,-15325.116,-13788.947,-9439.790,-13249.578,-1091.056,-15786.277,-7837.013,-5480.290,0
14418.339,-15326.188,-13791.160,-9442.562,-13252.818,-1090.027,-15786.881,-7835.404,-5478.346,0
14418.396,-15332.179,-13798.000,-9447.367,-13261.916,-1090.586,-15791.888,-7833.012,-5481.095,0
14418.396,-15333.677,-13799.498,-9447.121,-13263.570,-1089.044,-15792.916,-7830.531,-5480.514,0
14418.397,-15333.699,-13798.000,-9446.607,-13258.585,-1089.335,-15789.540,-7834.823,-5476.423,0
14418.397,-15334.280,-13794.916,-9447.546,-13254.830,-1089.133,-15785.204,-7839.360,-5480.581,0
14418.397,-15337.655,-13795.475,-9452.553,-13258.876,-1087.502,-15786.232,-7839.472,-5484.313,0
14418.397,-15340.583,-13798.872,-9455.727,-13265.560,-1086.384,-15789.741,-7835.494,-5482.011,0
14418.397,-15343.601,-13804.080,-9457.001,-13269.091,-1087.703,-15792.535,-7836.544,-5479.910,0
14418.397,-15340.941,-13801.085,-9453.536,-13261.491,-1086.988,-15789.474,-7841.417,-5488.560,0
14418.398,-15339.600,-13798.470,-9453.201,-13255.188,-1087.614,-15788.110,-7849.709,-5500.854,0
14418.398,-15342.170,-13802.358,-9456.174,-13257.558,-1084.753,-15788.244,-7852.749,-5491.444,0
14418.398,-15341.835,-13804.549,-9457.403,-13262.318,-1082.137,-15790.837,-7850.469,-5491.310,0
14418.398,-15344.450,-13808.438,-9459.795,-13265.581,-1083.747,-15793.854,-7847.094,-5491.734,0
14418.398,-15341.276,-13803.968,-9456.330,-13259.077,-1084.261,-15790.502,-7848.949,-5495.199,0
14418.398,-15337.253,-13796.748,-9453.916,-13251.925,-1084.149,-15786.143,-7851.341,-5498.417,0
14418.399,-15338.907,-13798.090,-9455.347,-13255.232,-1083.926,-15788.177,-7849.352,-5486.861,0
14418.456,-15338.058,-13798.983,-9455.816,-13260.329,-1084.395,-15792.469,-7848.681,-5484.425,0
14418.456,-15335.576,-13797.955,-9454.698,-13261.514,-1086.697,-15794.682,-7846.893,-5485.297,0
14418.456,-15331.755,-13793.463,-9449.736,-13253.847,-1088.217,-15791.888,-7846.245,-5489.834,0
14418.456,-15331.195,-13790.445,-9448.642,-13249.913,-1090.966,-15790.032,-7848.301,-5494.126,0
14418.456,-15333.564,-13792.546,-9452.240,-13254.138,-1090.810,-15790.077,-7847.161,-5484.716,0
14418.456,-15334.504,-13796.078,-9452.262,-13259.256,-1089.111,-15794.994,-7843.361,-5481.631,0
14418.456,-15334.213,-13797.889,-9449.625,-13260.642,-1089.156,-15798.504,-7840.254,-5482.369,0
14418.456,-15334.549,-13796.637,-9446.987,-13255.702,-1090.922,-15796.536,-7843.048,-5486.146,0
14418.456,-15336.270,-13795.631,-9445.222,-13250.807,-1091.033,-15793.050,-7845.440,-5490.862,0
14418.456,-15339.041,-13797.486,-9446.562,-13253.489,-1088.530,-15792.155,-7840.813,-5484.828,0
14418.456,-15340.695,-13801.219,-9448.999,-13258.697,-1087.323,-15795.889,-7835.918,-5479.798,0
14418.456,-15340.583,-13803.097,-9448.507,-13259.859,-1088.217,-15798.794,-7836.477,-5484.492,0
