timestamps,Fz,F3,C4,Cz,Pz,P3,O2,O1,Marker
14954.435,-17034.398,-14849.604,-11697.942,-15802.214,-595.585,-17033.504,-9245.308,-6636.389,0
14954.493,-17031.002,-14848.309,-11692.443,-15795.575,-596.099,-17029.570,-9251.879,-6631.852,1
14954.493,-17033.906,-14844.531,-11694.143,-15798.593,-594.690,-17030.801,-9251.745,-6629.818,0
14954.494,-17042.893,-14848.666,-11701.116,-15808.696,-595.026,-17037.281,-9251.655,-6630.377,0
14954.494,-17045.150,-14851.840,-11702.546,-15812.384,-595.473,-17039.607,-9242.514,-6632.746,0
14954.494,-17039.248,-14845.313,-11695.014,-15802.639,-593.238,-17032.029,-9231.360,-6629.684,0
14954.494,-17036.791,-14841.312,-11691.349,-15796.067,-591.897,-17023.916,-9229.393,-6624.275,0
14954.494,-17041.662,-14846.186,-11694.455,-15801.610,-590.891,-17024.475,-9229.080,-6619.179,0
14954.494,-17047.184,-14852.310,-11699.127,-15810.462,-592.969,-17031.828,-9228.097,-6619.067,0
14954.495,-17048.615,-14855.193,-11700.468,-15813.613,-595.138,-17033.750,-9230.823,-6621.280,0
14954.495,-17041.730,-14849.873,-11693.359,-15803.376,-591.606,-17024.652,-9228.812,-6615.267,0
14954.495,-17039.965,-14849.113,-11690.163,-15796.671,-589.505,-17018.619,-9224.654,-6614.664,0
14954.495,-17043.385,-14851.013,-11693.494,-15801.521,-589.304,-17021.881,-9226.465,-6614.887,0
14954.495,-17049.619,-14856.132,-11698.389,-15811.445,-590.734,-17029.234,-9231.069,-6615.893,0
14954.495,-17051.588,-14856.981,-11698.813,-15813.792,-591.114,-17031.381,-9230.310,-6616.854,0
14954.496,-17045.775,-14849.694,-11692.577,-15804.852,-590.801,-17026.508,-9226.733,-6619.044,0
14954.553,-17040.389,-14842.877,-11686.632,-15795.575,-588.208,-17020.385,-9223.470,-6617.748,2
14954.553,-17045.619,-14849.583,-11692.600,-15802.505,-588.991,-17024.139,-9227.896,-6615.915,0
14954.553,-17051.789,-14853.785,-11698.657,-15811.468,-589.840,-17030.062,-9230.332,-6618.575,0
14954.554,-17054.693,-14856.690,-11702.166,-15815.111,-590.466,-17031.762,-9227.851,-6618.754,0
14954.554,-17050.180,-14852.041,-11696.556,-15805.991,-587.940,-17024.363,-9224.274,-6612.920,0
14954.554,-17043.875,-14846.699,-11691.058,-15796.626,-588.387,-17018.820,-9226.733,-6616.854,0
14954.555,-17044.994,-14848.800,-11692.622,-15800.738,-591.539,-17024.027,-9233.170,-6625.191,0
14954.555,-17047.721,-14852.041,-11697.182,-15808.338,-592.522,-17029.816,-9237.015,-6622.643,0
14954.555,-17048.793,-14855.953,-11699.686,-15812.496,-594.936,-17032.566,-9241.016,-6621.079,0
14954.555,-17043.205,-14851.527,-11693.404,-15803.600,-592.969,-17025.078,-9229.527,-6614.842,0
14954.555,-17033.840,-14838.898,-11687.303,-15792.603,-589.460,-17017.613,-9224.543,-6613.859,0
14954.556,-17034.936,-14839.927,-11692.376,-15797.498,-591.673,-17023.580,-9230.265,-6619.603,0
14954.556,-17040.166,-14850.208,-11698.702,-15806.305,-592.902,-17030.062,-9229.259,-6618.821,0
14954.556,-17043.764,-14854.769,-11702.256,-15811.088,-595.003,-17033.102,-9232.321,-6618.307,0
14954.557,-17038.154,-14842.877,-11696.311,-15801.007,-593.618,-17027.000,-9232.656,-6621.168,0
14954.615,-17029.906,-14828.729,-11690.499,-15790.144,-593.416,-17023.133,-9239.295,-6628.231,1
14954.616,-17030.844,-14830.069,-11690.723,-15793.430,-591.494,-17024.586,-9231.494,-6622.911,0
14954.616,-17039.896,-14841.603,-11695.863,-15804.069,-592.299,-17031.381,-9230.734,-6617.994,0
14954.616,-17043.004,-14847.571,-11696.489,-15807.266,-591.986,-17034.578,-9233.081,-6618.642,0
14954.616,-17039.607,-14846.498,-11690.142,-15797.229,-588.924,-17026.420,-9232.902,-6621.212,0
14954.616,-17037.260,-14845.917,-11686.118,-15790.122,-588.052,-17019.869,-9233.662,-6616.787,0
14954.616,-17042.266,-14846.789,-11689.940,-15795.441,-590.064,-17024.564,-9234.489,-6622.218,0
14954.616,-17049.307,-14851.438,-11696.534,-15805.053,-589.795,-17032.320,-9236.926,-6626.756,0
14954.616,-17051.631,-14854.611,-11699.887,-15808.294,-587.784,-17032.432,-9232.634,-6619.648,0
14954.616,-17045.195,-14849.136,-11694.790,-15799.331,-586.063,-17025.904,-9228.990,-6617.994,0
14954.616,-17038.914,-14843.614,-11689.068,-15791.687,-585.213,-17019.379,-9234.288,-6619.894,0
14954.617,-17040.770,-14846.006,-11691.817,-15797.185,-583.805,-17022.439,-9228.633,-6621.749,0
14954.617,-17046.559,-14853.718,-11696.690,-15806.394,-583.023,-17027.045,-9227.649,-6615.714,0
14954.617,-17046.871,-14858.390,-11696.512,-15808.696,-582.062,-17028.766,-9227.851,-6613.434,0
14954.617,-17046.111,-14852.153,-11692.979,-15802.281,-583.112,-17025.816,-9217.882,-6615.200,0
14954.674,-17041.418,-14841.826,-11688.532,-15793.184,-583.693,-17019.445,-9223.581,-6615.468,1
14954.674,-17042.959,-14843.973,-11692.287,-15797.140,-585.817,-17023.244,-9227.516,-6620.587,0
14954.674,-17047.207,-14849.627,-11698.881,-15805.053,-589.170,-17031.447,-9231.181,-6625.750,0
14954.674,-17048.033,-14853.226,-11701.384,-15807.869,-591.897,-17035.225,-9233.595,-6623.783,0
14954.674,-17041.662,-14848.420,-11695.215,-15798.414,-592.634,-17033.014,-9236.054,-6625.661,0
14954.675,-17034.846,-14842.072,-11689.783,-15788.222,-591.248,-17027.738,-9240.010,-6626.309,0
14954.675,-17035.650,-14841.581,-11693.181,-15790.993,-592.388,-17031.381,-9242.268,-6631.584,0
14954.675,-17041.619,-14843.369,-11700.557,-15800.649,-595.875,-17041.797,-9244.614,-6639.898,0
14954.675,-17042.043,-14844.934,-11701.295,-15802.929,-597.507,-17045.238,-9247.408,-6638.558,0
14954.675,-17034.488,-14840.865,-11694.701,-15791.262,-594.020,-17036.656,-9250.381,-6631.092,0
14954.676,-17031.762,-14838.943,-11692.019,-15783.483,-594.758,-17033.594,-9255.344,-6642.648,0
14954.676,-17035.986,-14843.480,-11695.863,-15789.183,-596.680,-17039.896,-9256.438,-6653.488,0
14954.676,-17042.221,-14851.035,-11701.116,-15799.420,-597.328,-17047.766,-9254.740,-6654.226,0
14954.676,-17046.201,-14854.098,-11703.396,-15803.220,-596.702,-17047.430,-9252.080,-6640.189,0
14954.676,-17041.506,-14852.578,-11696.311,-15794.123,-594.243,-17038.355,-9251.253,-6639.161,0
14954.734,-17038.332,-14846.274,-11691.259,-15787.439,-593.104,-17032.900,-9245.598,-6642.424,1
14954.734,-17042.848,-14848.487,-11696.646,-15793.229,-592.411,-17034.488,-9257.802,-6638.312,0
14954.734,-17049.262,-14852.980,-11703.485,-15803.354,-592.187,-17040.389,-9256.997,-6640.882,0
14954.735,-17051.162,-14854.299,-11703.396,-15806.572,-589.907,-17040.166,-9237.596,-6640.301,0
14954.735,-17046.334,-14850.187,-11694.120,-15798.683,-588.320,-17033.729,-9237.686,-6640.458,0
14954.735,-17041.439,-14846.498,-11687.325,-15790.747,-587.381,-17028.186,-9240.367,-6640.323,0
14954.735,-17045.195,-14849.091,-11691.594,-15795.911,-587.538,-17030.398,-9244.480,-6637.753,0
14954.735,-17050.850,-14853.874,-11697.182,-15805.634,-586.532,-17036.701,-9240.949,-6636.233,0
14954.736,-17052.234,-14859.932,-11698.791,-15809.255,-586.890,-17037.371,-9235.629,-6629.773,0
14954.736,-17045.439,-14853.673,-11692.891,-15801.342,-587.873,-17034.062,-9235.964,-6631.047,0
14954.736,-17037.773,-14842.027,-11687.973,-15792.111,-587.404,-17028.318,-9236.702,-6627.225,0
14954.736,-17036.656,-14838.340,-11689.314,-15795.330,-588.164,-17029.324,-9238.848,-6629.125,0
14954.736,-17040.857,-14841.581,-11693.896,-15803.778,-589.617,-17033.705,-9237.797,-6626.264,0
14954.737,-17044.031,-14847.683,-11696.153,-15808.093,-593.484,-17037.885,-9238.289,-6625.236,0
14954.737,-17039.047,-14843.815,-11688.800,-15799.375,-592.791,-17031.537,-9234.824,-6621.995,0
14954.794,-17031.984,-14834.249,-11682.296,-15789.786,-590.757,-17025.078,-9234.646,-6624.610,1
14954.794,-17033.996,-14838.272,-11685.447,-15794.101,-590.734,-17026.664,-9232.365,-6621.079,0
14954.794,-17038.578,-14846.229,-11691.438,-15803.778,-591.561,-17032.297,-9234.154,-6619.782,0
14954.794,-17039.494,-14846.565,-11692.310,-15806.104,-591.695,-17032.342,-9234.779,-6617.279,0
14954.794,-17033.170,-14841.983,-11685.872,-15797.028,-592.388,-17027.381,-9227.158,-6623.649,0
14954.794,-17027.023,-14835.680,-11682.072,-15789.987,-592.813,-17023.580,-9228.186,-6623.537,0
14954.794,-17025.615,-14827.142,-11683.436,-15792.424,-591.003,-17023.559,-9226.286,-6616.116,0
14954.795,-17030.822,-14829.399,-11688.733,-15801.275,-590.421,-17027.582,-9220.922,-6612.585,0
14954.795,-17033.281,-14833.154,-11690.655,-15805.946,-593.260,-17032.320,-9225.705,-6619.335,0
14954.795,-17025.547,-14827.164,-11683.101,-15795.240,-592.187,-17025.189,-9225.146,-6613.457,0
14954.795,-17018.977,-14822.425,-11675.009,-15784.802,-589.527,-17019.424,-9217.568,-6611.400,0
14954.795,-17017.010,-14823.208,-11674.540,-15786.858,-590.153,-17023.223,-9219.134,-6616.720,0
14954.795,-17018.820,-14824.772,-11678.943,-15794.436,-593.260,-17032.297,-9233.126,-6625.482,0
14954.795,-17018.863,-14825.867,-11679.882,-15796.782,-593.774,-17035.471,-9235.875,-6626.622,0
14954.795,-17016.025,-14828.684,-11676.082,-15789.697,-591.740,-17029.838,-9225.459,-6626.823,0
14954.854,-17011.107,-14820.436,-11672.685,-15781.919,-589.728,-17024.586,-9222.575,-6630.779,1
14954.854,-17013.275,-14819.296,-11676.238,-15786.858,-591.047,-17027.604,-9231.896,-6629.170,0
14954.854,-17019.938,-14823.811,-11682.899,-15796.737,-593.439,-17035.023,-9244.189,-6631.450,0
14954.854,-17024.988,-14830.740,-11685.022,-15800.649,-592.925,-17038.154,-9240.658,-6629.773,0
14954.854,-17022.553,-14829.153,-11681.178,-15792.804,-590.466,-17031.873,-9229.058,-6625.303,0
14954.855,-17017.254,-14824.683,-11678.519,-15784.042,-587.672,-17023.289,-9230.086,-6622.464,0
14954.855,-17020.674,-14824.034,-11682.072,-15789.071,-587.113,-17024.742,-9231.404,-6624.074,0
14954.855,-17028.252,-14835.747,-11685.246,-15798.526,-586.264,-17029.057,-9230.108,-6622.956,0
14954.855,-17033.125,-14842.072,-11687.481,-15803.152,-587.180,-17031.359,-9227.270,-6621.593,0
14954.855,-17029.594,-14833.311,-11684.531,-15796.022,-587.471,-17025.570,-9230.131,-6612.093,0
14954.856,-17021.770,-14823.968,-11678.272,-15785.495,-583.582,-17017.367,-9229.594,-6611.691,0
14954.856,-17028.072,-14830.182,-11683.592,-15792.089,-584.118,-17022.574,-9231.561,-6620.497,0
14954.856,-17037.482,-14837.893,-11690.007,-15802.729,-584.297,-17029.504,-9229.996,-6619.380,0
14954.856,-17041.350,-14841.089,-11693.047,-15807.221,-585.370,-17033.125,-9234.713,-6620.095,0
14954.856,-17035.941,-14837.893,-11688.309,-15799.286,-586.152,-17028.744,-9237.328,-6626.756,0
14954.914,-17027.916,-14830.650,-11681.647,-15790.211,-583.738,-17021.502,-9239.183,-6628.656,0
14954.914,-17028.543,-14833.355,-11684.173,-15794.212,-582.062,-17023.357,-9240.927,-6628.432,0
14954.915,-17032.990,-14837.938,-11689.202,-15802.080,-582.554,-17030.330,-9240.681,-6632.947,1
14954.915,-17036.746,-14839.569,-11692.287,-15806.617,-586.711,-17036.590,-9247.185,-6637.216,0
14954.915,-17033.303,-14834.495,-11688.912,-15798.548,-586.979,-17030.666,-9242.894,-6632.344,0
14954.915,-17027.066,-14826.113,-11683.569,-15787.663,-582.799,-17021.881,-9236.031,-6626.398,0
14954.915,-17031.404,-14828.192,-11687.750,-15792.200,-583.917,-17024.250,-9244.212,-6618.396,0
14954.916,-17035.695,-14834.495,-11692.063,-15800.403,-586.197,-17032.498,-9247.185,-6622.956,0
14954.916,-17035.963,-14839.859,-11691.772,-15802.214,-584.476,-17035.092,-9227.337,-6627.181,0
14954.916,-17032.900,-14839.972,-11686.632,-15795.441,-582.554,-17029.102,-9218.574,-6620.274,0
14954.916,-17029.324,-14834.562,-11682.005,-15787.573,-584.342,-17025.123,-9232.164,-6626.711,0
14954.916,-17030.844,-14831.925,-11685.537,-15791.262,-585.705,-17029.102,-9236.345,-6627.136,0
14954.917,-17030.979,-14828.371,-11689.337,-15797.967,-584.342,-17033.459,-9242.245,-6622.867,0
14954.917,-17034.867,-14834.048,-11693.740,-15804.472,-587.739,-17039.070,-9237.507,-6624.856,0
14954.917,-17032.342,-14830.092,-11688.711,-15796.760,-586.331,-17031.002,-9230.175,-6623.783,0
14954.917,-17029.369,-14826.762,-11684.308,-15788.937,-583.448,-17021.949,-9232.433,-6621.548,0
14954.975,-17034.354,-14835.009,-11688.711,-15794.391,-585.035,-17026.285,-9237.484,-6624.476,0
14954.975,-17039.338,-14844.375,-11696.422,-15803.511,-586.778,-17032.297,-9238.513,-6625.325,0
14954.976,-17037.148,-14841.581,-11697.025,-15805.611,-585.929,-17032.543,-9239.630,-6626.443,0
14954.976,-17032.410,-14831.545,-11691.817,-15797.632,-584.923,-17026.910,-9235.271,-6628.879,0
14954.976,-17028.387,-14826.672,-11684.911,-15788.825,-582.509,-17020.004,-9231.248,-6627.985,0
14954.976,-17032.498,-14831.433,-11689.337,-15795.062,-583.023,-17024.027,-9233.371,-6620.073,0
14954.976,-17036.992,-14840.016,-11695.170,-15803.197,-584.096,-17031.828,-9237.663,-6619.872,0
14954.976,-17038.131,-14843.234,-11698.635,-15806.640,-587.829,-17037.080,-9246.156,-6624.878,0
14954.976,-17034.264,-14841.559,-11693.650,-15799.040,-589.214,-17032.320,-9251.812,-6624.878,0
14954.976,-17029.324,-14834.786,-11685.224,-15790.211,-585.906,-17026.330,-9238.803,-6626.667,0
14954.976,-17029.928,-14834.853,-11686.476,-15793.899,-584.252,-17028.363,-9227.806,-6629.058,0
14954.976,-17032.744,-14839.145,-11692.398,-15801.610,-583.068,-17033.102,-9224.923,-6625.303,0
14954.976,-17034.131,-14839.368,-11693.673,-15804.114,-582.486,-17035.471,-9226.331,-6617.279,0
14954.977,-17029.637,-14832.104,-11686.096,-15794.815,-582.375,-17031.246,-9227.314,-6617.771,0
14954.977,-17027.939,-14827.834,-11680.664,-15786.389,-583.470,-17028.363,-9231.517,-6622.330,1
14955.036,-17030.152,-14831.433,-11683.011,-15789.585,-585.415,-17033.236,-9235.159,-6628.365,0
14955.036,-17033.861,-14837.155,-11689.717,-15799.085,-586.197,-17040.010,-9240.613,-6627.158,0
14955.036,-17034.980,-14838.697,-11691.795,-15802.729,-584.744,-17042.535,-9236.657,-6628.499,0
14955.036,-17032.678,-14837.155,-11688.130,-15796.827,-585.593,-17039.248,-9235.115,-6630.511,0
14955.036,-17027.045,-14830.852,-11679.278,-15786.970,-583.224,-17031.738,-9230.958,-6629.997,0
14955.037,-17029.279,-14832.372,-11680.284,-15789.854,-583.269,-17034.422,-9227.471,-6634.244,0
14955.037,-17038.713,-14841.603,-11688.845,-15801.387,-584.655,-17040.857,-9228.387,-6626.979,0
14955.037,-17041.016,-14844.956,-11689.962,-15804.226,-585.079,-17041.953,-9238.289,-6628.723,0
14955.037,-17038.311,-14845.045,-11685.939,-15796.269,-584.096,-17034.264,-9232.365,-6629.550,0
14955.037,-17032.678,-14841.424,-11682.005,-15787.127,-581.928,-17026.129,-9229.684,-6636.546,0
14955.038,-17034.711,-14841.983,-11687.481,-15792.446,-583.470,-17029.816,-9237.351,-6634.758,0
14955.038,-17040.701,-14843.101,-11694.254,-15802.549,-585.482,-17035.182,-9240.859,-6620.855,0
14955.038,-17042.691,-14843.369,-11695.773,-15806.394,-586.040,-17037.215,-9240.792,-6618.285,0
14955.038,-17035.338,-14835.770,-11690.007,-15796.805,-583.358,-17030.219,-9234.713,-6621.101,0
14955.038,-17030.129,-14831.410,-11684.955,-15788.848,-581.838,-17024.072,-9236.434,-6625.213,1
14955.095,-17030.441,-14832.752,-11687.190,-15792.044,-580.721,-17025.904,-9237.932,-6626.197,0
14955.095,-17036.299,-14843.771,-11694.790,-15802.840,-581.794,-17033.861,-9231.673,-6628.477,0
14955.095,-17039.383,-14848.309,-11697.070,-15806.640,-583.291,-17037.930,-9232.746,-6626.711,0
14955.096,-17034.465,-14840.575,-11688.777,-15797.140,-581.838,-17032.969,-9228.186,-6627.181,0
14955.096,-17028.699,-14832.528,-11681.089,-15787.842,-579.804,-17027.582,-9227.337,-6629.036,0
14955.096,-17030.600,-14834.853,-11684.195,-15792.514,-580.184,-17031.225,-9231.650,-6628.164,0
14955.096,-17034.734,-14840.820,-11688.800,-15800.471,-581.548,-17037.797,-9234.087,-6626.890,0
14955.096,-17038.512,-14843.392,-11691.550,-15805.790,-584.565,-17042.848,-9237.462,-6630.846,0
14955.097,-17035.650,-14840.910,-11686.028,-15799.018,-583.716,-17038.221,-9230.242,-6630.042,0
14955.097,-17033.348,-14838.586,-11681.290,-15791.351,-582.196,-17031.113,-9228.588,-6628.276,0
14955.097,-17035.248,-14838.630,-11684.978,-15795.441,-582.084,-17032.543,-9232.746,-6630.801,0
14955.097,-17039.338,-14841.179,-11690.946,-15804.695,-584.364,-17039.896,-9239.160,-6633.864,0
14955.097,-17041.662,-14841.424,-11693.963,-15809.300,-586.353,-17043.406,-9241.508,-6635.361,0
14955.098,-17035.650,-14835.345,-11688.018,-15799.264,-582.978,-17035.896,-9235.093,-6634.355,0
14955.098,-17031.045,-14830.919,-11683.569,-15789.562,-580.542,-17028.051,-9237.015,-6633.841,1
14955.155,-17032.141,-14829.578,-11684.799,-15792.535,-580.072,-17028.922,-9237.306,-6634.154,0
14955.155,-17038.488,-14839.972,-11691.885,-15803.063,-582.308,-17036.879,-9238.445,-6632.143,0
14955.155,-17040.947,-14845.447,-11694.187,-15806.572,-582.866,-17040.500,-9240.211,-6624.409,0
14955.155,-17038.713,-14841.245,-11692.801,-15799.599,-584.029,-17036.545,-9239.943,-6628.298,0
14955.155,-17034.062,-14835.657,-11690.208,-15790.971,-583.425,-17029.123,-9240.256,-6632.545,0
14955.155,-17035.918,-14838.831,-11692.152,-15794.972,-583.850,-17030.957,-9244.167,-6633.864,0
14955.155,-17044.926,-14847.102,-11697.428,-15805.589,-585.236,-17037.014,-9248.816,-6629.326,0
14955.155,-17049.643,-14848.130,-11699.819,-15810.797,-584.543,-17038.689,-9244.234,-6629.125,0
14955.155,-17046.580,-14843.749,-11693.985,-15803.935,-581.771,-17030.777,-9232.991,-6621.749,0
14955.155,-17039.830,-14838.697,-11686.855,-15794.167,-579.000,-17023.469,-9230.398,-6621.615,0
14955.155,-17042.199,-14844.554,-11689.001,-15796.470,-578.284,-17026.352,-9233.796,-6623.761,0
14955.155,-17048.012,-14846.855,-11695.595,-15805.969,-579.737,-17033.102,-9234.847,-6616.765,0
14955.156,-17049.486,-14848.890,-11696.354,-15809.836,-580.564,-17036.098,-9231.517,-6616.161,0
14955.156,-17044.145,-14841.804,-11692.041,-15801.477,-581.011,-17030.777,-9235.606,-6618.441,0
14955.156,-17038.936,-14834.004,-11688.040,-15791.664,-579.715,-17024.676,-9231.024,-6623.202,2
14955.215,-17040.836,-14838.541,-11690.499,-15794.436,-578.508,-17026.822,-9232.478,-6624.319,0
14955.215,-17046.625,-14848.822,-11695.148,-15804.047,-578.329,-17032.633,-9230.466,-6619.111,0
14955.215,-17048.100,-14849.359,-11695.908,-15807.958,-580.832,-17036.029,-9235.360,-6622.755,0
14955.216,-17041.820,-14844.039,-11690.499,-15799.800,-581.749,-17032.900,-9236.456,-6628.700,0
14955.216,-17035.852,-14839.346,-11685.581,-15790.435,-580.676,-17026.352,-9237.462,-6626.264,0
14955.216,-17034.779,-14836.730,-11687.057,-15792.781,-580.587,-17028.498,-9241.820,-6627.270,0
14955.216,-17036.701,-14839.346,-11692.131,-15801.074,-581.548,-17035.203,-9242.960,-6628.790,0
14955.216,-17038.713,-14840.061,-11694.500,-15806.305,-582.509,-17038.689,-9238.244,-6627.314,0
14955.217,-17032.230,-14832.886,-11685.671,-15797.162,-581.101,-17030.756,-9234.377,-6624.789,0
14955.217,-17028.945,-14826.963,-11681.044,-15789.026,-580.564,-17024.027,-9235.473,-6625.437,0
14955.217,-17030.867,-14828.550,-11684.509,-15793.095,-579.558,-17026.754,-9235.741,-6624.833,0
14955.217,-17034.422,-14832.573,-11688.644,-15801.879,-579.670,-17033.951,-9233.595,-6628.097,0
14955.217,-17034.689,-14834.853,-11687.660,-15804.718,-579.558,-17035.762,-9230.421,-6623.157,0
14955.217,-17029.883,-14830.293,-11680.038,-15795.776,-579.156,-17031.023,-9231.494,-6619.559,0
14955.218,-17021.994,-14821.240,-11673.758,-15785.853,-578.150,-17026.576,-9236.411,-6629.125,1
14955.275,-17023.691,-14826.181,-11678.272,-15790.613,-576.876,-17027.648,-9231.024,-6622.397,0
14955.275,-17027.693,-14831.188,-11683.994,-15798.683,-576.183,-17031.068,-9222.129,-6609.433,0
14955.276,-17029.973,-14833.467,-11684.934,-15802.885,-576.921,-17033.057,-9221.569,-6611.892,0
14955.276,-17024.363,-14829.533,-11678.295,-15794.569,-576.273,-17026.865,-9224.431,-6612.607,0
14955.276,-17016.650,-14820.213,-11672.394,-15784.422,-576.317,-17020.854,-9240.859,-6623.180,0
14955.276,-17020.004,-14820.771,-11677.691,-15788.222,-575.826,-17021.346,-9238.535,-6617.211,0
14955.276,-17024.854,-14826.739,-11685.402,-15797.185,-576.630,-17027.201,-9224.319,-6615.245,0
14955.277,-17024.943,-14828.952,-11685.090,-15799.711,-576.474,-17029.549,-9214.462,-6613.680,0
14955.277,-17021.434,-14827.901,-11678.809,-15792.826,-575.781,-17024.229,-9217.390,-6610.528,0
14955.277,-17018.752,-14822.984,-11673.176,-15784.489,-573.836,-17017.434,-9217.435,-6608.405,0
14955.277,-17021.725,-14822.984,-11676.864,-15788.669,-573.635,-17019.803,-9216.720,-6612.965,0
14955.277,-17026.979,-14831.992,-11682.341,-15798.437,-573.680,-17026.910,-9218.664,-6613.367,0
14955.278,-17027.939,-14832.551,-11682.810,-15802.281,-574.417,-17029.883,-9223.045,-6612.183,0
14955.278,-17024.229,-14826.292,-11678.139,-15795.732,-575.155,-17025.928,-9224.163,-6614.396,0
14955.278,-17019.826,-14826.359,-11672.438,-15785.941,-570.998,-17018.193,-9215.893,-6609.411,1
14955.336,-17024.340,-14832.215,-11677.155,-15791.083,-572.853,-17022.598,-9220.586,-6614.574,0
14955.336,-17030.934,-14836.172,-11683.682,-15800.761,-573.322,-17029.771,-9219.647,-6622.710,0
14955.336,-17034.957,-14840.374,-11686.833,-15805.566,-574.932,-17034.264,-9220.564,-6620.967,0
14955.336,-17029.480,-14832.573,-11680.775,-15796.246,-573.993,-17027.760,-9218.485,-6613.680,0
14955.336,-17025.480,-14825.152,-11675.970,-15786.947,-573.792,-17021.346,-9220.229,-6621.570,0
14955.337,-17027.492,-14827.164,-11678.205,-15790.032,-573.054,-17022.150,-9224.274,-6623.738,0
14955.337,-17032.789,-14837.736,-11682.854,-15798.481,-572.272,-17026.688,-9229.772,-6620.296,0
14955.337,-17037.125,-14843.950,-11687.146,-15805.008,-572.227,-17030.486,-9228.901,-6622.330,0
14955.337,-17032.566,-14836.351,-11682.698,-15797.453,-571.244,-17024.811,-9227.225,-6619.916,0
14955.337,-17027.268,-14828.349,-11677.177,-15787.573,-571.847,-17018.373,-9228.856,-6618.955,0
14955.337,-17027.268,-14824.370,-11679.323,-15789.630,-573.568,-17021.346,-9232.522,-6625.549,0
14955.338,-17029.996,-14828.170,-11683.771,-15797.185,-574.753,-17027.604,-9230.332,-6630.332,0
14955.338,-17031.762,-14832.707,-11685.939,-15801.364,-576.161,-17031.002,-9229.930,-6621.302,0
14955.338,-17026.084,-14826.851,-11679.188,-15793.475,-576.429,-17027.180,-9231.494,-6617.078,0
14955.338,-17020.943,-14820.369,-11674.316,-15785.875,-578.597,-17024.117,-9239.831,-6623.693,1
14955.396,-17021.367,-14820.190,-11678.429,-15789.720,-579.178,-17024.943,-9241.128,-6620.967,0
14955.396,-17026.105,-14829.712,-11684.039,-15798.481,-579.022,-17030.330,-9228.678,-6618.150,0
14955.396,-17029.033,-14838.652,-11685.201,-15802.661,-578.329,-17034.086,-9222.755,-6620.117,0
14955.396,-17023.715,-14828.885,-11679.390,-15793.832,-576.049,-17028.273,-9218.396,-6619.223,0
14955.396,-17020.271,-14818.894,-11673.512,-15785.294,-574.485,-17020.496,-9223.827,-6613.792,0
14955.396,-17022.775,-14819.743,-11676.909,-15789.720,-574.753,-17021.010,-9231.583,-6612.428,0
14955.396,-17029.436,-14828.236,-11681.692,-15799.107,-573.121,-17025.793,-9210.260,-6609.188,0
14955.396,-17032.230,-14830.763,-11681.312,-15802.482,-573.635,-17029.369,-9209.634,-6612.406,0
14955.397,-17029.369,-14827.924,-11675.590,-15794.212,-571.333,-17021.434,-9209.902,-6600.738,0
14955.397,-17026.105,-14826.314,-11669.958,-15785.338,-569.925,-17014.125,-9202.750,-6598.414,0
14955.397,-17027.000,-14826.493,-11672.350,-15788.848,-571.512,-17017.814,-9208.226,-6607.153,0
14955.397,-17031.672,-14830.182,-11681.401,-15798.861,-575.245,-17025.436,-9217.792,-6611.735,0
14955.397,-17032.521,-14830.427,-11684.889,-15802.840,-575.490,-17026.709,-9219.446,-6614.149,0
14955.397,-17030.018,-14826.605,-11682.341,-15796.335,-575.356,-17021.793,-9221.480,-6619.223,0
14955.397,-17024.385,-14820.794,-11676.864,-15786.277,-572.741,-17013.209,-9219.804,-6612.853,1
14955.456,-17024.451,-14820.012,-11679.256,-15789.384,-573.769,-17015.199,-9224.408,-6615.893,0
14955.456,-17029.660,-14828.885,-11686.006,-15799.465,-575.803,-17023.938,-9230.063,-6622.218,0
14955.457,-17033.035,-14834.897,-11690.298,-15804.002,-577.122,-17027.582,-9229.795,-6619.156,0
14955.457,-17031.516,-14834.316,-11686.118,-15797.989,-577.793,-17024.541,-9229.795,-6619.335,0
14955.457,-17024.408,-14823.878,-11676.708,-15786.411,-574.529,-17016.025,-9229.729,-6617.882,0
14955.457,-17025.570,-14822.783,-11678.876,-15788.915,-573.881,-17017.166,-9227.604,-6618.150,0
14955.457,-17032.699,-14829.086,-11685.201,-15798.034,-575.870,-17025.703,-9231.941,-6622.799,0
14955.458,-17036.098,-14833.154,-11686.654,-15801.945,-578.083,-17031.045,-9235.629,-6626.085,0
14955.458,-17031.627,-14830.427,-11681.111,-15794.436,-578.597,-17027.180,-9240.145,-6626.689,0
14955.458,-17027.826,-14826.314,-11676.328,-15785.227,-577.949,-17021.346,-9240.658,-6626.063,0
14955.458,-17031.068,-14830.695,-11679.346,-15788.669,-577.994,-17025.145,-9230.979,-6628.142,0
14955.458,-17036.209,-14836.238,-11686.028,-15798.190,-580.117,-17033.191,-9234.713,-6630.086,0
14955.459,-17038.602,-14840.128,-11689.068,-15802.706,-580.721,-17037.350,-9234.578,-6628.834,0
14955.459,-17035.426,-14836.194,-11685.402,-15795.419,-579.782,-17029.682,-9236.612,-6623.180,0
14955.459,-17031.672,-14832.014,-11677.736,-15786.657,-578.061,-17021.592,-9230.131,-6619.648,1
14955.515,-17033.236,-14832.059,-11677.155,-15788.803,-576.809,-17022.619,-9229.304,-6621.235,0
